"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Time (s) Run #2","Position (m) Run #2","Velocity (m/s) Run #2","Acceleration (m/s²) Run #2","Time (s) Run #3","Position (m) Run #3","Velocity (m/s) Run #3","Acceleration (m/s²) Run #3","Time (s) Run #4","Position (m) Run #4","Velocity (m/s) Run #4","Acceleration (m/s²) Run #4","Time (s) Run #5","Position (m) Run #5","Velocity (m/s) Run #5","Acceleration (m/s²) Run #5","Time (s) Run #6","Position (m) Run #6","Velocity (m/s) Run #6","Acceleration (m/s²) Run #6","Time (s) Run #7","Position (m) Run #7","Velocity (m/s) Run #7","Acceleration (m/s²) Run #7","Time (s) Run #8","Position (m) Run #8","Velocity (m/s) Run #8","Acceleration (m/s²) Run #8","Time (s) Run #9","Position (m) Run #9","Velocity (m/s) Run #9","Acceleration (m/s²) Run #9","Time (s) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Time (s) Run #11","Position (m) Run #11","Velocity (m/s) Run #11","Acceleration (m/s²) Run #11","Time (s) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Time (s) Run #13","Position (m) Run #13","Velocity (m/s) Run #13","Acceleration (m/s²) Run #13","Time (s) Run #14","Position (m) Run #14","Velocity (m/s) Run #14","Acceleration (m/s²) Run #14","Time (s) Run #15","Position (m) Run #15","Velocity (m/s) Run #15","Acceleration (m/s²) Run #15","Time (s) Run #16","Position (m) Run #16","Velocity (m/s) Run #16","Acceleration (m/s²) Run #16","Time (s) Run #17","Position (m) Run #17","Velocity (m/s) Run #17","Acceleration (m/s²) Run #17","Time (s) Run #18","Position (m) Run #18","Velocity (m/s) Run #18","Acceleration (m/s²) Run #18","Time (s) Run #19","Position (m) Run #19","Velocity (m/s) Run #19","Acceleration (m/s²) Run #19","Time (s) Run #20","Position (m) Run #20","Velocity (m/s) Run #20","Acceleration (m/s²) Run #20"
56.880,0.31,-0.13,0.02,56.880,0.31,-0.13,-0.05,56.880,0.32,-0.13,-0.24,56.880,0.29,-0.05,0.37,56.880,0.32,-0.11,-0.27,56.880,0.33,-0.08,-0.40,56.880,0.33,0.05,-0.50,56.880,0.32,-0.10,-0.24,56.880,0.32,-0.09,-0.33,56.880,0.31,0.12,0.03,56.880,0.32,-0.11,-0.29,56.880,0.33,0.02,-0.47,56.880,0.30,0.12,0.09,56.880,0.33,-0.03,-0.53,56.880,0.29,-0.10,0.29,56.880,0.30,0.12,0.17,56.880,0.28,0.03,0.56,56.880,0.33,0.02,-0.50,56.880,0.30,-0.10,0.19,56.880,0.28,-0.02,0.58
56.920,0.30,-0.13,0.12,56.920,0.30,-0.13,0.06,56.920,0.31,-0.14,-0.13,56.920,0.29,-0.04,0.41,56.920,0.32,-0.11,-0.18,56.920,0.32,-0.09,-0.33,56.920,0.33,0.03,-0.53,56.920,0.32,-0.11,-0.15,56.920,0.32,-0.10,-0.25,56.920,0.31,0.12,-0.07,56.920,0.32,-0.12,-0.19,56.920,0.33,0.00,-0.49,56.920,0.31,0.12,-0.01,56.920,0.33,-0.05,-0.49,56.920,0.29,-0.09,0.37,56.920,0.30,0.13,0.07,56.920,0.28,0.05,0.52,56.920,0.33,-1.99E-4,-0.52,56.920,0.29,-0.09,0.27,56.920,0.28,0.00,0.57
56.960,0.30,-0.12,0.23,56.960,0.30,-0.12,0.17,56.960,0.31,-0.14,-0.01,56.960,0.29,-0.02,0.44,56.960,0.31,-0.12,-0.08,56.960,0.32,-0.10,-0.25,56.960,0.33,0.01,-0.55,56.960,0.31,-0.11,-0.06,56.960,0.32,-0.11,-0.16,56.960,0.32,0.12,-0.16,56.960,0.31,-0.13,-0.09,56.960,0.33,-0.02,-0.48,56.960,0.31,0.12,-0.10,56.960,0.33,-0.07,-0.43,56.960,0.29,-0.07,0.44,56.960,0.31,0.13,-0.02,56.960,0.28,0.07,0.48,56.960,0.33,-0.02,-0.51,56.960,0.29,-0.07,0.34,56.960,0.28,0.03,0.55
57.000,0.29,-0.11,0.32,57.000,0.29,-0.12,0.26,57.000,0.30,-0.14,0.11,57.000,0.29,-3.88E-4,0.45,57.000,0.31,-0.12,0.02,57.000,0.32,-0.11,-0.16,57.000,0.33,-0.01,-0.55,57.000,0.31,-0.11,0.02,57.000,0.31,-0.11,-0.07,57.000,0.32,0.11,-0.26,57.000,0.31,-0.13,0.02,57.000,0.33,-0.04,-0.45,57.000,0.32,0.11,-0.19,57.000,0.33,-0.09,-0.37,57.000,0.28,-0.05,0.49,57.000,0.31,0.12,-0.13,57.000,0.29,0.09,0.42,57.000,0.33,-0.04,-0.47,57.000,0.29,-0.06,0.39,57.000,0.28,0.05,0.52
57.040,0.29,-0.09,0.40,57.040,0.29,-0.10,0.35,57.040,0.30,-0.13,0.22,57.040,0.29,0.02,0.44,57.040,0.30,-0.12,0.12,57.040,0.31,-0.12,-0.06,57.040,0.33,-0.03,-0.53,57.040,0.30,-0.11,0.11,57.040,0.31,-0.11,0.01,57.040,0.32,0.10,-0.35,57.040,0.30,-0.13,0.12,57.040,0.33,-0.05,-0.41,57.040,0.32,0.10,-0.27,57.040,0.32,-0.10,-0.30,57.040,0.28,-0.03,0.53,57.040,0.32,0.12,-0.23,57.040,0.29,0.11,0.33,57.040,0.33,-0.06,-0.42,57.040,0.29,-0.04,0.43,57.040,0.28,0.07,0.47
57.080,0.28,-0.08,0.47,57.080,0.29,-0.09,0.43,57.080,0.29,-0.12,0.31,57.080,0.29,0.04,0.40,57.080,0.30,-0.11,0.22,57.080,0.31,-0.12,0.03,57.080,0.33,-0.05,-0.48,57.080,0.30,-0.10,0.20,57.080,0.30,-0.11,0.09,57.080,0.33,0.08,-0.43,57.080,0.30,-0.12,0.22,57.080,0.33,-0.07,-0.36,57.080,0.32,0.09,-0.35,57.080,0.32,-0.11,-0.21,57.080,0.28,-0.01,0.55,57.080,0.32,0.11,-0.32,57.080,0.30,0.12,0.23,57.080,0.33,-0.08,-0.37,57.080,0.28,-0.02,0.46,57.080,0.29,0.09,0.42
57.120,0.28,-0.06,0.53,57.120,0.28,-0.07,0.50,57.120,0.29,-0.11,0.40,57.120,0.29,0.05,0.36,57.120,0.29,-0.10,0.30,57.120,0.30,-0.11,0.13,57.120,0.33,-0.07,-0.43,57.120,0.29,-0.09,0.28,57.120,0.30,-0.10,0.18,57.120,0.33,0.06,-0.49,57.120,0.29,-0.11,0.32,57.120,0.32,-0.08,-0.30,57.120,0.33,0.07,-0.42,57.120,0.31,-0.12,-0.11,57.120,0.28,0.01,0.54,57.120,0.33,0.09,-0.40,57.120,0.30,0.13,0.12,57.120,0.32,-0.09,-0.30,57.120,0.28,0.00,0.47,57.120,0.29,0.10,0.34
57.160,0.28,-0.03,0.58,57.160,0.28,-0.05,0.55,57.160,0.28,-0.09,0.49,57.160,0.29,0.06,0.32,57.160,0.29,-0.09,0.38,57.160,0.30,-0.11,0.23,57.160,0.33,-0.09,-0.37,57.160,0.29,-0.08,0.35,57.160,0.29,-0.09,0.27,57.160,0.33,0.04,-0.52,57.160,0.29,-0.09,0.40,57.160,0.32,-0.09,-0.23,57.160,0.33,0.06,-0.47,57.160,0.31,-0.12,-0.01,57.160,0.28,0.03,0.53,57.160,0.33,0.07,-0.46,57.160,0.31,0.13,0.01,57.160,0.32,-0.10,-0.23,57.160,0.28,0.01,0.46,57.160,0.30,0.12,0.25
57.200,0.28,-0.01,0.59,57.200,0.28,-0.02,0.57,57.200,0.28,-0.07,0.57,57.200,0.29,0.08,0.27,57.200,0.29,-0.07,0.44,57.200,0.29,-0.10,0.31,57.200,0.32,-0.10,-0.30,57.200,0.29,-0.07,0.42,57.200,0.29,-0.08,0.35,57.200,0.33,0.02,-0.54,57.200,0.28,-0.08,0.47,57.200,0.31,-0.10,-0.14,57.200,0.33,0.04,-0.51,57.200,0.30,-0.12,0.08,57.200,0.28,0.05,0.50,57.200,0.33,0.05,-0.51,57.200,0.31,0.13,-0.08,57.200,0.31,-0.11,-0.15,57.200,0.29,0.03,0.45,57.200,0.30,0.12,0.15
57.240,0.28,0.01,0.58,57.240,0.28,-4.67E-4,0.58,57.240,0.28,-0.04,0.62,57.240,0.30,0.09,0.20,57.240,0.28,-0.05,0.50,57.240,0.29,-0.08,0.38,57.240,0.32,-0.11,-0.21,57.240,0.28,-0.05,0.47,57.240,0.29,-0.07,0.41,57.240,0.33,-8.95E-4,-0.55,57.240,0.28,-0.06,0.52,57.240,0.31,-0.11,-0.05,57.240,0.33,0.01,-0.53,57.240,0.30,-0.11,0.18,57.240,0.29,0.07,0.45,57.240,0.33,0.03,-0.55,57.240,0.32,0.12,-0.17,57.240,0.31,-0.11,-0.05,57.240,0.29,0.05,0.42,57.240,0.31,0.13,0.04
57.280,0.28,0.04,0.56,57.280,0.28,0.02,0.57,57.280,0.28,-0.02,0.65,57.280,0.30,0.09,0.13,57.280,0.28,-0.03,0.53,57.280,0.29,-0.06,0.44,57.280,0.31,-0.12,-0.11,57.280,0.28,-0.03,0.51,57.280,0.28,-0.05,0.46,57.280,0.33,-0.02,-0.54,57.280,0.28,-0.03,0.56,57.280,0.31,-0.11,0.03,57.280,0.33,-0.01,-0.53,57.280,0.29,-0.10,0.27,57.280,0.29,0.09,0.38,57.280,0.34,0.01,-0.57,57.280,0.32,0.11,-0.27,57.280,0.31,-0.11,0.05,57.280,0.29,0.07,0.37,57.280,0.31,0.13,-0.06
57.320,0.28,0.06,0.52,57.320,0.28,0.05,0.55,57.320,0.28,0.01,0.64,57.320,0.30,0.10,0.05,57.320,0.28,-0.01,0.55,57.320,0.28,-0.05,0.48,57.320,0.31,-0.12,-0.01,57.320,0.28,-0.01,0.52,57.320,0.28,-0.03,0.49,57.320,0.33,-0.04,-0.52,57.320,0.28,-0.01,0.58,57.320,0.30,-0.10,0.11,57.320,0.33,-0.03,-0.51,57.320,0.29,-0.09,0.35,57.320,0.29,0.10,0.29,57.320,0.34,-0.01,-0.57,57.320,0.32,0.10,-0.37,57.320,0.30,-0.11,0.14,57.320,0.29,0.08,0.30,57.320,0.32,0.12,-0.16
57.360,0.28,0.08,0.46,57.360,0.28,0.07,0.50,57.360,0.28,0.03,0.61,57.360,0.31,0.10,-0.03,57.360,0.28,0.01,0.54,57.360,0.28,-0.03,0.51,57.360,0.30,-0.12,0.09,57.360,0.28,0.01,0.51,57.360,0.28,-0.01,0.51,57.360,0.33,-0.07,-0.48,57.360,0.28,0.01,0.59,57.360,0.30,-0.10,0.19,57.360,0.33,-0.05,-0.49,57.360,0.29,-0.08,0.43,57.360,0.30,0.11,0.19,57.360,0.33,-0.04,-0.55,57.360,0.33,0.08,-0.44,57.360,0.30,-0.10,0.23,57.360,0.30,0.09,0.23,57.360,0.32,0.11,-0.26
57.400,0.29,0.10,0.39,57.400,0.29,0.09,0.43,57.400,0.28,0.06,0.57,57.400,0.31,0.09,-0.11,57.400,0.28,0.04,0.52,57.400,0.28,-0.01,0.52,57.400,0.30,-0.11,0.19,57.400,0.28,0.03,0.49,57.400,0.28,0.01,0.51,57.400,0.33,-0.08,-0.42,57.400,0.28,0.04,0.57,57.400,0.29,-0.09,0.27,57.400,0.33,-0.07,-0.45,57.400,0.28,-0.06,0.48,57.400,0.30,0.12,0.10,57.400,0.33,-0.06,-0.51,57.400,0.33,0.06,-0.50,57.400,0.29,-0.09,0.30,57.400,0.30,0.10,0.15,57.400,0.32,0.10,-0.36
57.440,0.29,0.11,0.30,57.440,0.29,0.10,0.35,57.440,0.28,0.08,0.52,57.440,0.32,0.09,-0.19,57.440,0.28,0.06,0.49,57.440,0.28,0.02,0.52,57.440,0.29,-0.10,0.28,57.440,0.28,0.05,0.45,57.440,0.28,0.03,0.48,57.440,0.32,-0.10,-0.34,57.440,0.28,0.06,0.51,57.440,0.29,-0.07,0.34,57.440,0.33,-0.08,-0.38,57.440,0.28,-0.04,0.52,57.440,0.31,0.12,0.01,57.440,0.33,-0.08,-0.45,57.440,0.33,0.04,-0.53,57.440,0.29,-0.08,0.36,57.440,0.30,0.10,0.07,57.440,0.33,0.08,-0.43
57.480,0.30,0.12,0.21,57.480,0.29,0.11,0.26,57.480,0.29,0.10,0.45,57.480,0.32,0.08,-0.25,57.480,0.29,0.07,0.43,57.480,0.28,0.04,0.51,57.480,0.29,-0.09,0.36,57.480,0.29,0.07,0.40,57.480,0.28,0.05,0.45,57.480,0.32,-0.11,-0.25,57.480,0.28,0.08,0.45,57.480,0.29,-0.06,0.40,57.480,0.32,-0.10,-0.30,57.480,0.28,-0.02,0.53,57.480,0.31,0.12,-0.09,57.480,0.33,-0.10,-0.38,57.480,0.34,0.02,-0.56,57.480,0.29,-0.06,0.42,57.480,0.31,0.10,-0.02,57.480,0.33,0.07,-0.48
57.520,0.30,0.13,0.11,57.520,0.30,0.12,0.16,57.520,0.29,0.12,0.37,57.520,0.32,0.07,-0.32,57.520,0.29,0.09,0.36,57.520,0.28,0.06,0.47,57.520,0.29,-0.07,0.42,57.520,0.29,0.09,0.34,57.520,0.29,0.07,0.40,57.520,0.32,-0.12,-0.16,57.520,0.29,0.09,0.38,57.520,0.29,-0.04,0.44,57.520,0.32,-0.11,-0.21,57.520,0.28,0.01,0.53,57.520,0.32,0.11,-0.18,57.520,0.32,-0.11,-0.29,57.520,0.34,0.00,-0.56,57.520,0.28,-0.04,0.46,57.520,0.31,0.10,-0.10,57.520,0.33,0.05,-0.52
57.560,0.31,0.13,-4.77E-4,57.560,0.30,0.13,0.06,57.560,0.29,0.13,0.27,57.560,0.33,0.05,-0.37,57.560,0.29,0.10,0.28,57.560,0.29,0.07,0.41,57.560,0.28,-0.06,0.47,57.560,0.29,0.10,0.26,57.560,0.29,0.08,0.35,57.560,0.31,-0.12,-0.06,57.560,0.29,0.11,0.31,57.560,0.28,-0.02,0.47,57.560,0.31,-0.12,-0.12,57.560,0.28,0.03,0.52,57.560,0.32,0.10,-0.28,57.560,0.32,-0.12,-0.20,57.560,0.33,-0.03,-0.55,57.560,0.28,-0.02,0.50,57.560,0.32,0.10,-0.18,57.560,0.34,0.02,-0.56
57.600,0.31,0.13,-0.11,57.600,0.31,0.13,-0.04,57.600,0.30,0.14,0.15,57.600,0.33,0.04,-0.41,57.600,0.30,0.11,0.19,57.600,0.29,0.09,0.34,57.600,0.28,-0.04,0.51,57.600,0.30,0.11,0.18,57.600,0.29,0.10,0.28,57.600,0.30,-0.12,0.05,57.600,0.30,0.12,0.21,57.600,0.28,0.00,0.47,57.600,0.31,-0.12,-0.03,57.600,0.28,0.05,0.50,57.600,0.32,0.09,-0.36,57.600,0.31,-0.12,-0.09,57.600,0.33,-0.05,-0.52,57.600,0.28,0.00,0.51,57.600,0.32,0.09,-0.26,57.600,0.34,5.57E-4,-0.57
57.640,0.32,0.12,-0.22,57.640,0.31,0.12,-0.14,57.640,0.31,0.14,0.02,57.640,0.33,0.02,-0.42,57.640,0.30,0.12,0.09,57.640,0.29,0.10,0.25,57.640,0.28,-0.02,0.54,57.640,0.30,0.11,0.08,57.640,0.30,0.11,0.19,57.640,0.30,-0.12,0.15,57.640,0.30,0.13,0.11,57.640,0.28,0.01,0.46,57.640,0.30,-0.12,0.07,57.640,0.29,0.07,0.45,57.640,0.33,0.07,-0.43,57.640,0.31,-0.13,0.00,57.640,0.33,-0.07,-0.48,57.640,0.28,0.02,0.50,57.640,0.32,0.07,-0.33,57.640,0.34,-0.02,-0.56
57.680,0.32,0.11,-0.31,57.680,0.32,0.12,-0.25,57.680,0.31,0.14,-0.10,57.680,0.33,0.00,-0.44,57.680,0.31,0.12,-0.01,57.680,0.30,0.11,0.16,57.680,0.28,0.01,0.55,57.680,0.31,0.11,-0.01,57.680,0.30,0.11,0.09,57.680,0.30,-0.11,0.24,57.680,0.31,0.13,0.00,57.680,0.28,0.03,0.45,57.680,0.30,-0.11,0.17,57.680,0.29,0.08,0.38,57.680,0.33,0.06,-0.48,57.680,0.30,-0.12,0.10,57.680,0.33,-0.09,-0.41,57.680,0.28,0.04,0.47,57.680,0.33,0.06,-0.39,57.680,0.33,-0.04,-0.54
57.720,0.33,0.10,-0.38,57.720,0.32,0.10,-0.34,57.720,0.32,0.13,-0.20,57.720,0.33,-0.01,-0.44,57.720,0.31,0.12,-0.11,57.720,0.30,0.11,0.07,57.720,0.28,0.03,0.54,57.720,0.31,0.11,-0.09,57.720,0.31,0.11,0.00,57.720,0.29,-0.10,0.33,57.720,0.31,0.13,-0.10,57.720,0.29,0.05,0.42,57.720,0.29,-0.10,0.26,57.720,0.29,0.10,0.30,57.720,0.33,0.04,-0.51,57.720,0.30,-0.12,0.20,57.720,0.32,-0.10,-0.33,57.720,0.29,0.06,0.43,57.720,0.33,0.04,-0.43,57.720,0.33,-0.07,-0.50
57.760,0.33,0.08,-0.45,57.760,0.33,0.09,-0.43,57.760,0.32,0.12,-0.30,57.760,0.33,-0.03,-0.41,57.760,0.32,0.11,-0.20,57.760,0.31,0.12,-0.01,57.760,0.28,0.05,0.50,57.760,0.32,0.11,-0.17,57.760,0.31,0.11,-0.09,57.760,0.29,-0.08,0.41,57.760,0.32,0.12,-0.21,57.760,0.29,0.07,0.38,57.760,0.29,-0.09,0.35,57.760,0.30,0.11,0.22,57.760,0.33,0.02,-0.53,57.760,0.29,-0.11,0.30,57.760,0.32,-0.11,-0.24,57.760,0.29,0.07,0.39,57.760,0.33,0.03,-0.45,57.760,0.33,-0.08,-0.44
57.800,0.33,0.06,-0.51,57.800,0.33,0.07,-0.49,57.800,0.33,0.11,-0.41,57.800,0.33,-0.05,-0.37,57.800,0.32,0.10,-0.28,57.800,0.31,0.11,-0.11,57.800,0.29,0.07,0.45,57.800,0.32,0.10,-0.26,57.800,0.32,0.11,-0.17,57.800,0.28,-0.07,0.47,57.800,0.32,0.11,-0.31,57.800,0.29,0.08,0.31,57.800,0.29,-0.08,0.41,57.800,0.30,0.12,0.13,57.800,0.33,-0.01,-0.53,57.800,0.29,-0.09,0.39,57.800,0.32,-0.12,-0.15,57.800,0.29,0.09,0.32,57.800,0.33,0.01,-0.46,57.800,0.32,-0.10,-0.36
57.840,0.34,0.04,-0.56,57.840,0.33,0.05,-0.54,57.840,0.33,0.09,-0.50,57.840,0.32,-0.06,-0.32,57.840,0.33,0.09,-0.37,57.840,0.32,0.11,-0.21,57.840,0.29,0.09,0.38,57.840,0.32,0.08,-0.35,57.840,0.32,0.10,-0.26,57.840,0.28,-0.05,0.52,57.840,0.33,0.10,-0.39,57.840,0.30,0.09,0.23,57.840,0.28,-0.06,0.46,57.840,0.31,0.12,0.03,57.840,0.33,-0.03,-0.52,57.840,0.28,-0.08,0.46,57.840,0.31,-0.12,-0.06,57.840,0.30,0.10,0.24,57.840,0.33,-0.01,-0.45,57.840,0.32,-0.11,-0.25
57.880,0.34,0.01,-0.58,57.880,0.34,0.03,-0.56,57.880,0.34,0.07,-0.56,57.880,0.32,-0.07,-0.27,57.880,0.33,0.07,-0.44,57.880,0.32,0.10,-0.30,57.880,0.29,0.10,0.30,57.880,0.33,0.07,-0.41,57.880,0.32,0.08,-0.35,57.880,0.28,-0.03,0.55,57.880,0.33,0.08,-0.46,57.880,0.30,0.10,0.14,57.880,0.28,-0.04,0.49,57.880,0.31,0.12,-0.07,57.880,0.33,-0.05,-0.50,57.880,0.28,-0.06,0.52,57.880,0.31,-0.13,0.04,57.880,0.30,0.11,0.15,57.880,0.33,-0.03,-0.43,57.880,0.32,-0.12,-0.15
57.920,0.34,-0.01,-0.58,57.920,0.34,0.00,-0.57,57.920,0.34,0.05,-0.60,57.920,0.32,-0.08,-0.21,57.920,0.33,0.05,-0.49,57.920,0.33,0.08,-0.37,57.920,0.30,0.11,0.21,57.920,0.33,0.05,-0.46,57.920,0.33,0.07,-0.41,57.920,0.28,0.00,0.56,57.920,0.33,0.06,-0.52,57.920,0.30,0.10,0.06,57.920,0.28,-0.02,0.52,57.920,0.32,0.11,-0.17,57.920,0.33,-0.07,-0.45,57.920,0.28,-0.03,0.56,57.920,0.30,-0.12,0.14,57.920,0.30,0.11,0.06,57.920,0.33,-0.05,-0.40,57.920,0.31,-0.13,-0.05
57.960,0.34,-0.03,-0.56,57.960,0.34,-0.02,-0.57,57.960,0.34,0.02,-0.62,57.960,0.31,-0.09,-0.14,57.960,0.33,0.03,-0.53,57.960,0.33,0.07,-0.43,57.960,0.30,0.12,0.12,57.960,0.33,0.03,-0.50,57.960,0.33,0.05,-0.46,57.960,0.28,0.02,0.55,57.960,0.33,0.04,-0.56,57.960,0.31,0.10,-0.02,57.960,0.28,0.00,0.53,57.960,0.32,0.10,-0.25,57.960,0.33,-0.08,-0.39,57.960,0.28,-0.01,0.57,57.960,0.30,-0.11,0.24,57.960,0.31,0.11,-0.03,57.960,0.33,-0.06,-0.37,57.960,0.31,-0.13,0.05
58.000,0.33,-0.05,-0.53,58.000,0.33,-0.04,-0.54,58.000,0.34,0.00,-0.63,58.000,0.31,-0.10,-0.06,58.000,0.33,0.01,-0.54,58.000,0.33,0.05,-0.46,58.000,0.31,0.12,0.03,58.000,0.33,0.01,-0.51,58.000,0.33,0.03,-0.50,58.000,0.28,0.04,0.52,58.000,0.34,0.01,-0.58,58.000,0.31,0.10,-0.10,58.000,0.28,0.02,0.53,58.000,0.32,0.09,-0.33,58.000,0.32,-0.10,-0.31,58.000,0.28,0.01,0.56,58.000,0.29,-0.10,0.33,58.000,0.31,0.11,-0.12,58.000,0.32,-0.08,-0.32,58.000,0.30,-0.12,0.14
58.040,0.33,-0.08,-0.47,58.040,0.33,-0.06,-0.50,58.040,0.34,-0.03,-0.62,58.040,0.31,-0.10,0.02,58.040,0.33,-0.01,-0.53,58.040,0.33,0.03,-0.50,58.040,0.31,0.12,-0.06,58.040,0.33,-0.01,-0.51,58.040,0.33,0.01,-0.51,58.040,0.28,0.06,0.48,58.040,0.34,-0.01,-0.57,58.040,0.32,0.10,-0.18,58.040,0.28,0.05,0.50,58.040,0.33,0.08,-0.40,58.040,0.32,-0.11,-0.22,58.040,0.28,0.03,0.54,58.040,0.29,-0.09,0.41,58.040,0.32,0.10,-0.21,58.040,0.32,-0.09,-0.24,58.040,0.30,-0.11,0.24
58.080,0.33,-0.09,-0.39,58.080,0.33,-0.08,-0.44,58.080,0.34,-0.05,-0.58,58.080,0.30,-0.09,0.10,58.080,0.33,-0.03,-0.51,58.080,0.33,0.01,-0.52,58.080,0.32,0.11,-0.16,58.080,0.33,-0.03,-0.49,58.080,0.33,-0.01,-0.50,58.080,0.29,0.08,0.43,58.080,0.33,-0.03,-0.55,58.080,0.32,0.09,-0.26,58.080,0.29,0.07,0.45,58.080,0.33,0.06,-0.46,58.080,0.31,-0.12,-0.12,58.080,0.28,0.05,0.51,58.080,0.28,-0.07,0.48,58.080,0.32,0.09,-0.29,58.080,0.32,-0.10,-0.16,58.080,0.29,-0.10,0.34
58.120,0.32,-0.11,-0.32,58.120,0.33,-0.10,-0.36,58.120,0.33,-0.08,-0.53,58.120,0.30,-0.09,0.17,58.120,0.33,-0.05,-0.48,58.120,0.33,-0.01,-0.52,58.120,0.32,0.11,-0.26,58.120,0.33,-0.05,-0.47,58.120,0.33,-0.03,-0.48,58.120,0.29,0.10,0.36,58.120,0.33,-0.05,-0.52,58.120,0.32,0.08,-0.32,58.120,0.29,0.08,0.37,58.120,0.33,0.04,-0.50,58.120,0.31,-0.12,-0.03,58.120,0.28,0.07,0.47,58.120,0.28,-0.05,0.53,58.120,0.33,0.08,-0.37,58.120,0.31,-0.10,-0.08,58.120,0.29,-0.09,0.42
58.160,0.32,-0.12,-0.23,58.160,0.32,-0.11,-0.28,58.160,0.33,-0.10,-0.46,58.160,0.30,-0.08,0.24,58.160,0.33,-0.07,-0.44,58.160,0.33,-0.03,-0.50,58.160,0.32,0.09,-0.35,58.160,0.33,-0.07,-0.42,58.160,0.33,-0.05,-0.45,58.160,0.29,0.11,0.27,58.160,0.33,-0.07,-0.46,58.160,0.33,0.06,-0.38,58.160,0.29,0.10,0.30,58.160,0.33,0.02,-0.53,58.160,0.30,-0.12,0.06,58.160,0.29,0.09,0.40,58.160,0.28,-0.03,0.57,58.160,0.33,0.06,-0.42,58.160,0.31,-0.10,0.00,58.160,0.28,-0.07,0.49
58.200,0.31,-0.13,-0.13,58.200,0.32,-0.12,-0.18,58.200,0.33,-0.11,-0.37,58.200,0.29,-0.07,0.31,58.200,0.33,-0.09,-0.38,58.200,0.33,-0.05,-0.46,58.200,0.33,0.08,-0.41,58.200,0.32,-0.08,-0.35,58.200,0.33,-0.06,-0.41,58.200,0.30,0.12,0.16,58.200,0.33,-0.09,-0.39,58.200,0.33,0.04,-0.42,58.200,0.30,0.11,0.22,58.200,0.33,0.00,-0.53,58.200,0.30,-0.11,0.16,58.200,0.29,0.11,0.30,58.200,0.28,0.00,0.58,58.200,0.33,0.04,-0.46,58.200,0.30,-0.10,0.08,58.200,0.28,-0.05,0.53
58.240,0.31,-0.13,-0.02,58.240,0.31,-0.13,-0.08,58.240,0.32,-0.13,-0.27,58.240,0.29,-0.06,0.36,58.240,0.32,-0.10,-0.29,58.240,0.33,-0.07,-0.41,58.240,0.33,0.06,-0.46,58.240,0.32,-0.10,-0.27,58.240,0.32,-0.08,-0.35,58.240,0.30,0.12,0.06,58.240,0.32,-0.11,-0.31,58.240,0.33,0.03,-0.45,58.240,0.30,0.11,0.13,58.240,0.33,-0.02,-0.53,58.240,0.29,-0.11,0.25,58.240,0.30,0.12,0.20,58.240,0.28,0.02,0.57,58.240,0.33,0.02,-0.49,58.240,0.30,-0.10,0.17,58.240,0.28,-0.03,0.55
58.280,0.30,-0.13,0.09,58.280,0.31,-0.13,0.02,58.280,0.32,-0.14,-0.16,58.280,0.29,-0.04,0.40,58.280,0.32,-0.11,-0.20,58.280,0.32,-0.09,-0.34,58.280,0.33,0.04,-0.51,58.280,0.32,-0.11,-0.19,58.280,0.32,-0.09,-0.28,58.280,0.31,0.12,-0.04,58.280,0.32,-0.12,-0.22,58.280,0.33,0.01,-0.46,58.280,0.31,0.12,0.04,58.280,0.33,-0.04,-0.50,58.280,0.29,-0.09,0.34,58.280,0.30,0.12,0.10,58.280,0.28,0.04,0.54,58.280,0.33,0.00,-0.50,58.280,0.30,-0.09,0.25,58.280,0.28,0.00,0.56
58.320,0.30,-0.12,0.19,58.320,0.30,-0.12,0.12,58.320,0.31,-0.14,-0.04,58.320,0.29,-0.02,0.42,58.320,0.31,-0.12,-0.11,58.320,0.32,-0.10,-0.27,58.320,0.33,0.02,-0.54,58.320,0.31,-0.11,-0.10,58.320,0.32,-0.10,-0.19,58.320,0.31,0.12,-0.13,58.320,0.31,-0.12,-0.12,58.320,0.33,-0.01,-0.46,58.320,0.31,0.12,-0.07,58.320,0.33,-0.06,-0.45,58.320,0.29,-0.08,0.41,58.320,0.31,0.13,0.01,58.320,0.28,0.06,0.49,58.320,0.33,-0.02,-0.49,58.320,0.29,-0.08,0.31,58.320,0.28,0.02,0.56
58.360,0.29,-0.11,0.29,58.360,0.30,-0.12,0.23,58.360,0.30,-0.14,0.07,58.360,0.29,-0.01,0.43,58.360,0.31,-0.12,-0.02,58.360,0.32,-0.11,-0.18,58.360,0.33,0.00,-0.55,58.360,0.31,-0.11,0.00,58.360,0.31,-0.11,-0.10,58.360,0.32,0.11,-0.22,58.360,0.31,-0.13,-0.01,58.360,0.33,-0.03,-0.45,58.360,0.31,0.11,-0.16,58.360,0.33,-0.08,-0.38,58.360,0.28,-0.06,0.47,58.360,0.31,0.12,-0.09,58.360,0.29,0.08,0.43,58.360,0.33,-0.04,-0.47,58.360,0.29,-0.06,0.37,58.360,0.28,0.04,0.53
