"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Time (s) Run #2","Position (m) Run #2","Velocity (m/s) Run #2","Acceleration (m/s²) Run #2","Time (s) Run #3","Position (m) Run #3","Velocity (m/s) Run #3","Acceleration (m/s²) Run #3","Time (s) Run #4","Position (m) Run #4","Velocity (m/s) Run #4","Acceleration (m/s²) Run #4","Time (s) Run #5","Position (m) Run #5","Velocity (m/s) Run #5","Acceleration (m/s²) Run #5","Time (s) Run #6","Position (m) Run #6","Velocity (m/s) Run #6","Acceleration (m/s²) Run #6","Time (s) Run #7","Position (m) Run #7","Velocity (m/s) Run #7","Acceleration (m/s²) Run #7","Time (s) Run #8","Position (m) Run #8","Velocity (m/s) Run #8","Acceleration (m/s²) Run #8","Time (s) Run #9","Position (m) Run #9","Velocity (m/s) Run #9","Acceleration (m/s²) Run #9","Time (s) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Time (s) Run #11","Position (m) Run #11","Velocity (m/s) Run #11","Acceleration (m/s²) Run #11","Time (s) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Time (s) Run #13","Position (m) Run #13","Velocity (m/s) Run #13","Acceleration (m/s²) Run #13","Time (s) Run #14","Position (m) Run #14","Velocity (m/s) Run #14","Acceleration (m/s²) Run #14","Time (s) Run #15","Position (m) Run #15","Velocity (m/s) Run #15","Acceleration (m/s²) Run #15","Time (s) Run #16","Position (m) Run #16","Velocity (m/s) Run #16","Acceleration (m/s²) Run #16","Time (s) Run #17","Position (m) Run #17","Velocity (m/s) Run #17","Acceleration (m/s²) Run #17","Time (s) Run #18","Position (m) Run #18","Velocity (m/s) Run #18","Acceleration (m/s²) Run #18","Time (s) Run #19","Position (m) Run #19","Velocity (m/s) Run #19","Acceleration (m/s²) Run #19","Time (s) Run #20","Position (m) Run #20","Velocity (m/s) Run #20","Acceleration (m/s²) Run #20"
46.880,0.28,-0.02,0.29,46.880,0.29,-0.07,0.05,46.880,0.31,0.04,-0.25,46.880,0.28,0.03,0.32,46.880,0.29,-0.08,0.10,46.880,0.31,0.05,-0.21,46.880,0.30,0.08,0.02,46.880,0.28,0.05,0.24,46.880,0.31,-0.05,-0.27,46.880,0.28,-0.03,0.26,46.880,0.29,-0.01,0.22,46.880,0.31,-0.04,-0.22,46.880,0.29,0.05,0.18,46.880,0.29,0.05,0.22,46.880,0.31,0.01,-0.29,46.880,0.30,0.05,-0.15,46.880,0.28,0.02,0.31,46.880,0.31,0.02,-0.22,46.880,0.28,-0.01,0.33,46.880,0.28,0.04,0.29
46.920,0.28,-0.01,0.29,46.920,0.29,-0.07,0.11,46.920,0.31,0.03,-0.29,46.920,0.28,0.04,0.29,46.920,0.29,-0.07,0.16,46.920,0.31,0.04,-0.24,46.920,0.30,0.08,-0.04,46.920,0.29,0.06,0.19,46.920,0.31,-0.06,-0.21,46.920,0.28,-0.02,0.28,46.920,0.29,0.00,0.22,46.920,0.31,-0.05,-0.19,46.920,0.29,0.06,0.14,46.920,0.29,0.06,0.17,46.920,0.31,0.00,-0.29,46.920,0.31,0.04,-0.19,46.920,0.28,0.04,0.28,46.920,0.31,0.01,-0.23,46.920,0.28,0.00,0.33,46.920,0.28,0.05,0.25
46.960,0.28,0.00,0.29,46.960,0.29,-0.07,0.17,46.960,0.31,0.02,-0.30,46.960,0.28,0.06,0.24,46.960,0.29,-0.06,0.21,46.960,0.31,0.03,-0.27,46.960,0.30,0.07,-0.11,46.960,0.29,0.07,0.13,46.960,0.31,-0.07,-0.15,46.960,0.28,-0.01,0.30,46.960,0.29,0.01,0.22,46.960,0.30,-0.06,-0.14,46.960,0.29,0.06,0.10,46.960,0.29,0.06,0.11,46.960,0.31,-0.01,-0.28,46.960,0.31,0.04,-0.23,46.960,0.28,0.05,0.25,46.960,0.31,0.01,-0.23,46.960,0.28,0.01,0.31,46.960,0.29,0.06,0.20
47.000,0.28,0.02,0.29,47.000,0.29,-0.06,0.23,47.000,0.31,0.01,-0.30,47.000,0.29,0.06,0.19,47.000,0.28,-0.05,0.25,47.000,0.31,0.02,-0.28,47.000,0.31,0.07,-0.17,47.000,0.29,0.07,0.08,47.000,0.30,-0.07,-0.09,47.000,0.28,0.00,0.30,47.000,0.29,0.02,0.21,47.000,0.30,-0.06,-0.08,47.000,0.29,0.07,0.05,47.000,0.29,0.07,0.07,47.000,0.31,-0.03,-0.27,47.000,0.31,0.03,-0.25,47.000,0.29,0.06,0.22,47.000,0.31,0.00,-0.22,47.000,0.28,0.03,0.29,47.000,0.29,0.07,0.15
47.040,0.28,0.03,0.28,47.040,0.28,-0.05,0.27,47.040,0.31,-0.01,-0.30,47.040,0.29,0.07,0.14,47.040,0.28,-0.04,0.29,47.040,0.31,0.01,-0.29,47.040,0.31,0.06,-0.21,47.040,0.30,0.08,0.02,47.040,0.30,-0.07,-0.04,47.040,0.28,0.01,0.29,47.040,0.29,0.02,0.20,47.040,0.30,-0.07,-0.03,47.040,0.30,0.07,-0.01,47.040,0.30,0.07,0.02,47.040,0.31,-0.04,-0.25,47.040,0.31,0.02,-0.26,47.040,0.29,0.07,0.16,47.040,0.31,-0.01,-0.22,47.040,0.28,0.04,0.27,47.040,0.29,0.07,0.09
47.080,0.28,0.04,0.25,47.080,0.28,-0.03,0.30,47.080,0.31,-0.02,-0.28,47.080,0.29,0.08,0.09,47.080,0.28,-0.03,0.32,47.080,0.31,0.00,-0.29,47.080,0.31,0.05,-0.25,47.080,0.30,0.08,-0.04,47.080,0.30,-0.07,0.01,47.080,0.28,0.03,0.28,47.080,0.29,0.03,0.17,47.080,0.30,-0.07,0.03,47.080,0.30,0.07,-0.07,47.080,0.30,0.07,-0.04,47.080,0.31,-0.05,-0.22,47.080,0.31,0.01,-0.26,47.080,0.29,0.07,0.10,47.080,0.31,-0.02,-0.21,47.080,0.28,0.05,0.24,47.080,0.30,0.08,0.03
47.120,0.29,0.05,0.21,47.120,0.28,-0.02,0.32,47.120,0.31,-0.03,-0.27,47.120,0.30,0.08,0.03,47.120,0.28,-0.02,0.34,47.120,0.31,-0.02,-0.29,47.120,0.31,0.04,-0.29,47.120,0.30,0.07,-0.10,47.120,0.29,-0.07,0.06,47.120,0.28,0.04,0.25,47.120,0.29,0.04,0.14,47.120,0.29,-0.06,0.08,47.120,0.30,0.06,-0.12,47.120,0.30,0.07,-0.10,47.120,0.31,-0.05,-0.18,47.120,0.31,-0.01,-0.27,47.120,0.29,0.07,0.04,47.120,0.31,-0.03,-0.19,47.120,0.29,0.06,0.21,47.120,0.30,0.08,-0.03
47.160,0.29,0.06,0.17,47.160,0.28,-0.01,0.34,47.160,0.31,-0.04,-0.24,47.160,0.30,0.08,-0.04,47.160,0.28,0.00,0.35,47.160,0.31,-0.03,-0.27,47.160,0.31,0.03,-0.33,47.160,0.30,0.07,-0.16,47.160,0.29,-0.07,0.12,47.160,0.29,0.05,0.21,47.160,0.29,0.04,0.11,47.160,0.29,-0.06,0.12,47.160,0.31,0.06,-0.16,47.160,0.30,0.06,-0.15,47.160,0.30,-0.06,-0.13,47.160,0.31,-0.02,-0.26,47.160,0.30,0.07,-0.01,47.160,0.31,-0.04,-0.16,47.160,0.29,0.07,0.16,47.160,0.30,0.07,-0.09
47.200,0.29,0.06,0.12,47.200,0.28,0.01,0.33,47.200,0.31,-0.05,-0.21,47.200,0.30,0.07,-0.11,47.200,0.28,0.01,0.34,47.200,0.31,-0.04,-0.24,47.200,0.31,0.01,-0.34,47.200,0.31,0.06,-0.21,47.200,0.29,-0.06,0.17,47.200,0.29,0.05,0.17,47.200,0.29,0.05,0.07,47.200,0.29,-0.05,0.15,47.200,0.31,0.05,-0.21,47.200,0.31,0.05,-0.19,47.200,0.30,-0.06,-0.08,47.200,0.31,-0.03,-0.25,47.200,0.30,0.07,-0.07,47.200,0.30,-0.04,-0.13,47.200,0.29,0.07,0.10,47.200,0.30,0.07,-0.15
47.240,0.29,0.07,0.07,47.240,0.28,0.02,0.32,47.240,0.31,-0.06,-0.17,47.240,0.30,0.07,-0.16,47.240,0.28,0.03,0.32,47.240,0.31,-0.05,-0.21,47.240,0.31,3.10E-4,-0.34,47.240,0.31,0.05,-0.26,47.240,0.29,-0.06,0.23,47.240,0.29,0.06,0.12,47.240,0.29,0.05,0.04,47.240,0.29,-0.05,0.19,47.240,0.31,0.04,-0.24,47.240,0.31,0.05,-0.23,47.240,0.30,-0.07,-0.03,47.240,0.31,-0.04,-0.22,47.240,0.30,0.07,-0.13,47.240,0.30,-0.05,-0.09,47.240,0.29,0.07,0.03,47.240,0.31,0.06,-0.20
47.280,0.30,0.07,0.01,47.280,0.28,0.03,0.29,47.280,0.30,-0.06,-0.12,47.280,0.31,0.06,-0.21,47.280,0.28,0.04,0.29,47.280,0.31,-0.06,-0.17,47.280,0.31,-0.01,-0.33,47.280,0.31,0.04,-0.29,47.280,0.28,-0.04,0.28,47.280,0.29,0.06,0.08,47.280,0.30,0.05,8.44E-4,47.280,0.28,-0.04,0.24,47.280,0.31,0.03,-0.27,47.280,0.31,0.04,-0.27,47.280,0.30,-0.07,0.03,47.280,0.31,-0.04,-0.19,47.280,0.31,0.06,-0.18,47.280,0.30,-0.05,-0.05,47.280,0.30,0.07,-0.03,47.280,0.31,0.05,-0.25
47.320,0.30,0.07,-0.04,47.320,0.28,0.04,0.27,47.320,0.30,-0.07,-0.07,47.320,0.31,0.05,-0.26,47.320,0.28,0.05,0.26,47.320,0.30,-0.06,-0.12,47.320,0.31,-0.03,-0.32,47.320,0.31,0.03,-0.31,47.320,0.28,-0.03,0.31,47.320,0.30,0.07,0.03,47.320,0.30,0.05,-0.04,47.320,0.28,-0.03,0.27,47.320,0.31,0.02,-0.29,47.320,0.31,0.02,-0.29,47.320,0.29,-0.06,0.08,47.320,0.30,-0.05,-0.15,47.320,0.31,0.05,-0.21,47.320,0.30,-0.05,-0.01,47.320,0.30,0.07,-0.08,47.320,0.31,0.04,-0.29
47.360,0.30,0.06,-0.09,47.360,0.29,0.05,0.23,47.360,0.30,-0.07,-0.02,47.360,0.31,0.04,-0.29,47.360,0.29,0.06,0.22,47.360,0.30,-0.07,-0.07,47.360,0.31,-0.04,-0.30,47.360,0.31,0.01,-0.32,47.360,0.28,-0.02,0.32,47.360,0.30,0.07,-0.03,47.360,0.30,0.05,-0.08,47.360,0.28,-0.02,0.28,47.360,0.31,0.01,-0.30,47.360,0.31,0.01,-0.31,47.360,0.29,-0.06,0.13,47.360,0.30,-0.06,-0.10,47.360,0.31,0.04,-0.25,47.360,0.30,-0.05,0.03,47.360,0.30,0.07,-0.13,47.360,0.31,0.03,-0.32
47.400,0.30,0.06,-0.14,47.400,0.29,0.06,0.19,47.400,0.29,-0.07,0.04,47.400,0.31,0.03,-0.32,47.400,0.29,0.07,0.17,47.400,0.30,-0.07,-0.02,47.400,0.31,-0.05,-0.26,47.400,0.31,2.93E-4,-0.32,47.400,0.28,-0.01,0.32,47.400,0.30,0.06,-0.08,47.400,0.30,0.04,-0.12,47.400,0.28,0.00,0.29,47.400,0.31,-0.01,-0.30,47.400,0.31,-4.41E-4,-0.31,47.400,0.29,-0.05,0.18,47.400,0.30,-0.06,-0.05,47.400,0.31,0.03,-0.28,47.400,0.29,-0.05,0.07,47.400,0.31,0.06,-0.18,47.400,0.31,0.02,-0.33
47.440,0.31,0.05,-0.18,47.440,0.29,0.07,0.14,47.440,0.29,-0.07,0.10,47.440,0.31,0.02,-0.33,47.440,0.29,0.07,0.11,47.440,0.30,-0.07,0.04,47.440,0.31,-0.06,-0.21,47.440,0.31,-0.01,-0.32,47.440,0.28,0.01,0.31,47.440,0.30,0.06,-0.13,47.440,0.30,0.04,-0.15,47.440,0.28,0.01,0.29,47.440,0.31,-0.02,-0.29,47.440,0.31,-0.01,-0.30,47.440,0.29,-0.05,0.21,47.440,0.30,-0.06,0.00,47.440,0.31,0.02,-0.31,47.440,0.29,-0.05,0.11,47.440,0.31,0.05,-0.22,47.440,0.31,0.00,-0.34
47.480,0.31,0.04,-0.22,47.480,0.29,0.07,0.08,47.480,0.29,-0.06,0.15,47.480,0.31,0.00,-0.34,47.480,0.29,0.08,0.04,47.480,0.29,-0.06,0.09,47.480,0.31,-0.07,-0.15,47.480,0.31,-0.03,-0.30,47.480,0.28,0.02,0.30,47.480,0.31,0.05,-0.18,47.480,0.31,0.03,-0.18,47.480,0.28,0.02,0.28,47.480,0.31,-0.03,-0.27,47.480,0.31,-0.02,-0.29,47.480,0.28,-0.04,0.25,47.480,0.29,-0.06,0.04,47.480,0.31,0.01,-0.33,47.480,0.29,-0.04,0.15,47.480,0.31,0.04,-0.26,47.480,0.31,-0.01,-0.33
47.520,0.31,0.04,-0.25,47.520,0.30,0.07,0.02,47.520,0.29,-0.05,0.19,47.520,0.31,-0.01,-0.34,47.520,0.30,0.08,-0.02,47.520,0.29,-0.06,0.14,47.520,0.30,-0.07,-0.10,47.520,0.31,-0.04,-0.28,47.520,0.28,0.03,0.29,47.520,0.31,0.04,-0.22,47.520,0.31,0.02,-0.19,47.520,0.28,0.03,0.26,47.520,0.31,-0.04,-0.24,47.520,0.31,-0.04,-0.27,47.520,0.28,-0.03,0.27,47.520,0.29,-0.06,0.08,47.520,0.31,-0.01,-0.32,47.520,0.29,-0.03,0.17,47.520,0.31,0.03,-0.30,47.520,0.31,-0.02,-0.32
47.560,0.31,0.02,-0.27,47.560,0.30,0.07,-0.04,47.560,0.29,-0.04,0.23,47.560,0.31,-0.03,-0.33,47.560,0.30,0.07,-0.07,47.560,0.29,-0.05,0.18,47.560,0.30,-0.08,-0.06,47.560,0.31,-0.05,-0.25,47.560,0.28,0.04,0.27,47.560,0.31,0.04,-0.24,47.560,0.31,0.01,-0.21,47.560,0.29,0.04,0.22,47.560,0.31,-0.05,-0.20,47.560,0.31,-0.05,-0.23,47.560,0.28,-0.01,0.28,47.560,0.29,-0.05,0.12,47.560,0.31,-0.02,-0.31,47.560,0.29,-0.03,0.19,47.560,0.31,0.02,-0.32,47.560,0.31,-0.04,-0.30
47.600,0.31,0.01,-0.29,47.600,0.30,0.07,-0.10,47.600,0.28,-0.03,0.26,47.600,0.31,-0.04,-0.30,47.600,0.30,0.07,-0.12,47.600,0.29,-0.04,0.22,47.600,0.30,-0.08,0.00,47.600,0.31,-0.06,-0.21,47.600,0.29,0.05,0.23,47.600,0.31,0.03,-0.26,47.600,0.31,0.01,-0.22,47.600,0.29,0.05,0.19,47.600,0.31,-0.06,-0.17,47.600,0.31,-0.06,-0.19,47.600,0.28,0.00,0.29,47.600,0.29,-0.05,0.16,47.600,0.31,-0.03,-0.28,47.600,0.29,-0.02,0.21,47.600,0.31,0.00,-0.32,47.600,0.31,-0.05,-0.27
47.640,0.31,9.92E-4,-0.30,47.640,0.30,0.07,-0.15,47.640,0.28,-0.02,0.29,47.640,0.31,-0.05,-0.26,47.640,0.31,0.07,-0.18,47.640,0.28,-0.03,0.26,47.640,0.29,-0.08,0.08,47.640,0.31,-0.07,-0.17,47.640,0.29,0.06,0.19,47.640,0.31,0.01,-0.27,47.640,0.31,0.00,-0.22,47.640,0.29,0.06,0.15,47.640,0.30,-0.06,-0.11,47.640,0.30,-0.06,-0.14,47.640,0.28,0.01,0.29,47.640,0.29,-0.04,0.21,47.640,0.31,-0.04,-0.26,47.640,0.29,-0.01,0.23,47.640,0.31,-0.01,-0.32,47.640,0.31,-0.06,-0.22
47.680,0.31,-0.01,-0.29,47.680,0.31,0.06,-0.20,47.680,0.28,-0.01,0.30,47.680,0.31,-0.06,-0.21,47.680,0.31,0.06,-0.23,47.680,0.28,-0.02,0.28,47.680,0.29,-0.07,0.14,47.680,0.30,-0.07,-0.11,47.680,0.29,0.07,0.13,47.680,0.31,0.00,-0.28,47.680,0.31,-0.01,-0.21,47.680,0.29,0.06,0.10,47.680,0.30,-0.07,-0.06,47.680,0.30,-0.07,-0.09,47.680,0.28,0.02,0.28,47.680,0.28,-0.03,0.24,47.680,0.31,-0.05,-0.23,47.680,0.29,-1.94E-4,0.23,47.680,0.31,-0.02,-0.31,47.680,0.31,-0.07,-0.17
47.720,0.31,-0.02,-0.28,47.720,0.31,0.05,-0.24,47.720,0.28,0.00,0.30,47.720,0.31,-0.07,-0.16,47.720,0.31,0.05,-0.28,47.720,0.28,-0.01,0.30,47.720,0.29,-0.06,0.20,47.720,0.30,-0.07,-0.04,47.720,0.29,0.07,0.06,47.720,0.31,-0.01,-0.29,47.720,0.31,-0.02,-0.19,47.720,0.29,0.06,0.04,47.720,0.30,-0.07,0.00,47.720,0.30,-0.07,-0.04,47.720,0.28,0.03,0.26,47.720,0.28,-0.02,0.26,47.720,0.31,-0.06,-0.19,47.720,0.29,0.01,0.23,47.720,0.31,-0.03,-0.29,47.720,0.30,-0.07,-0.11
47.760,0.31,-0.03,-0.25,47.760,0.31,0.04,-0.28,47.760,0.28,0.01,0.29,47.760,0.30,-0.07,-0.10,47.760,0.31,0.03,-0.30,47.760,0.28,4.66E-4,0.30,47.760,0.29,-0.06,0.24,47.760,0.30,-0.07,0.02,47.760,0.30,0.07,0.00,47.760,0.31,-0.02,-0.28,47.760,0.31,-0.03,-0.17,47.760,0.30,0.06,-0.01,47.760,0.29,-0.07,0.05,47.760,0.30,-0.07,0.02,47.760,0.29,0.04,0.22,47.760,0.28,-0.01,0.27,47.760,0.30,-0.07,-0.14,47.760,0.29,0.02,0.22,47.760,0.31,-0.04,-0.26,47.760,0.30,-0.08,-0.06
47.800,0.31,-0.04,-0.22,47.800,0.31,0.03,-0.30,47.800,0.28,0.02,0.27,47.800,0.30,-0.08,-0.05,47.800,0.31,0.02,-0.32,47.800,0.28,0.01,0.29,47.800,0.28,-0.04,0.28,47.800,0.29,-0.07,0.08,47.800,0.30,0.07,-0.04,47.800,0.31,-0.03,-0.26,47.800,0.30,-0.03,-0.15,47.800,0.30,0.06,-0.05,47.800,0.29,-0.06,0.09,47.800,0.29,-0.07,0.08,47.800,0.29,0.05,0.18,47.800,0.28,0.00,0.27,47.800,0.30,-0.07,-0.08,47.800,0.29,0.03,0.19,47.800,0.31,-0.05,-0.22,47.800,0.30,-0.08,0.01
47.840,0.31,-0.05,-0.18,47.840,0.31,0.01,-0.32,47.840,0.28,0.03,0.25,47.840,0.30,-0.08,0.01,47.840,0.31,0.01,-0.34,47.840,0.28,0.02,0.27,47.840,0.28,-0.03,0.31,47.840,0.29,-0.07,0.12,47.840,0.30,0.07,-0.09,47.840,0.31,-0.04,-0.22,47.840,0.30,-0.04,-0.12,47.840,0.30,0.06,-0.09,47.840,0.29,-0.06,0.14,47.840,0.29,-0.06,0.13,47.840,0.29,0.06,0.14,47.840,0.28,0.01,0.26,47.840,0.30,-0.07,-0.03,47.840,0.29,0.03,0.16,47.840,0.31,-0.06,-0.17,47.840,0.29,-0.07,0.07
47.880,0.30,-0.06,-0.14,47.880,0.31,0.00,-0.33,47.880,0.29,0.04,0.23,47.880,0.29,-0.07,0.07,47.880,0.31,-0.01,-0.35,47.880,0.28,0.03,0.24,47.880,0.28,-0.02,0.33,47.880,0.29,-0.06,0.17,47.880,0.30,0.06,-0.14,47.880,0.31,-0.05,-0.18,47.880,0.30,-0.04,-0.09,47.880,0.30,0.06,-0.14,47.880,0.29,-0.05,0.19,47.880,0.29,-0.06,0.18,47.880,0.29,0.06,0.11,47.880,0.28,0.02,0.24,47.880,0.30,-0.07,0.04,47.880,0.29,0.04,0.13,47.880,0.30,-0.07,-0.11,47.880,0.29,-0.07,0.13
47.920,0.30,-0.06,-0.10,47.920,0.31,-0.01,-0.32,47.920,0.29,0.05,0.19,47.920,0.29,-0.07,0.13,47.920,0.31,-0.02,-0.33,47.920,0.29,0.04,0.22,47.920,0.28,-0.01,0.33,47.920,0.29,-0.05,0.22,47.920,0.31,0.06,-0.20,47.920,0.30,-0.06,-0.14,47.920,0.30,-0.05,-0.05,47.920,0.31,0.05,-0.18,47.920,0.29,-0.04,0.23,47.920,0.29,-0.05,0.21,47.920,0.29,0.06,0.06,47.920,0.29,0.03,0.22,47.920,0.29,-0.07,0.10,47.920,0.29,0.05,0.11,47.920,0.30,-0.07,-0.05,47.920,0.29,-0.06,0.18
47.960,0.30,-0.07,-0.05,47.960,0.31,-0.02,-0.31,47.960,0.29,0.06,0.13,47.960,0.29,-0.06,0.18,47.960,0.31,-0.03,-0.30,47.960,0.29,0.05,0.19,47.960,0.28,0.01,0.33,47.960,0.28,-0.04,0.27,47.960,0.31,0.05,-0.25,47.960,0.30,-0.06,-0.10,47.960,0.30,-0.05,-0.01,47.960,0.31,0.04,-0.23,47.960,0.28,-0.03,0.26,47.960,0.28,-0.04,0.25,47.960,0.30,0.07,0.01,47.960,0.29,0.04,0.20,47.960,0.29,-0.06,0.16,47.960,0.29,0.05,0.07,47.960,0.30,-0.07,0.00,47.960,0.29,-0.06,0.22
48.000,0.30,-0.07,0.01,48.000,0.31,-0.04,-0.29,48.000,0.29,0.06,0.08,48.000,0.29,-0.06,0.22,48.000,0.31,-0.04,-0.27,48.000,0.29,0.06,0.15,48.000,0.28,0.02,0.32,48.000,0.28,-0.03,0.30,48.000,0.31,0.04,-0.28,48.000,0.30,-0.06,-0.05,48.000,0.30,-0.05,0.03,48.000,0.31,0.03,-0.25,48.000,0.28,-0.02,0.28,48.000,0.28,-0.03,0.28,48.000,0.30,0.07,-0.06,48.000,0.29,0.05,0.16,48.000,0.29,-0.06,0.20,48.000,0.30,0.05,0.03,48.000,0.29,-0.07,0.05,48.000,0.28,-0.05,0.26
48.040,0.29,-0.06,0.06,48.040,0.31,-0.05,-0.25,48.040,0.30,0.07,0.04,48.040,0.28,-0.05,0.27,48.040,0.31,-0.05,-0.24,48.040,0.29,0.06,0.09,48.040,0.28,0.03,0.31,48.040,0.28,-0.02,0.33,48.040,0.31,0.03,-0.30,48.040,0.30,-0.06,0.00,48.040,0.29,-0.05,0.07,48.040,0.31,0.02,-0.27,48.040,0.28,-0.01,0.29,48.040,0.28,-0.02,0.30,48.040,0.30,0.06,-0.12,48.040,0.29,0.05,0.11,48.040,0.28,-0.05,0.24,48.040,0.30,0.05,-0.01,48.040,0.29,-0.07,0.10,48.040,0.28,-0.04,0.30
48.080,0.29,-0.06,0.11,48.080,0.31,-0.06,-0.21,48.080,0.30,0.07,-0.01,48.080,0.28,-0.03,0.30,48.080,0.31,-0.06,-0.20,48.080,0.30,0.07,0.03,48.080,0.28,0.05,0.28,48.080,0.28,-0.01,0.33,48.080,0.31,0.01,-0.31,48.080,0.29,-0.06,0.05,48.080,0.29,-0.04,0.10,48.080,0.31,0.01,-0.28,48.080,0.28,0.00,0.29,48.080,0.28,0.00,0.30,48.080,0.30,0.06,-0.16,48.080,0.29,0.06,0.07,48.080,0.28,-0.04,0.27,48.080,0.30,0.05,-0.05,48.080,0.29,-0.06,0.16,48.080,0.28,-0.02,0.33
48.120,0.29,-0.06,0.16,48.120,0.31,-0.06,-0.16,48.120,0.30,0.07,-0.07,48.120,0.28,-0.02,0.33,48.120,0.30,-0.07,-0.14,48.120,0.30,0.07,-0.02,48.120,0.29,0.06,0.23,48.120,0.28,0.01,0.33,48.120,0.31,2.93E-4,-0.32,48.120,0.29,-0.06,0.10,48.120,0.29,-0.04,0.13,48.120,0.31,0.00,-0.28,48.120,0.28,0.01,0.29,48.120,0.28,0.01,0.30,48.120,0.31,0.05,-0.19,48.120,0.29,0.06,0.03,48.120,0.28,-0.03,0.29,48.120,0.30,0.05,-0.09,48.120,0.29,-0.05,0.22,48.120,0.28,-0.01,0.33
48.160,0.29,-0.05,0.20,48.160,0.30,-0.07,-0.11,48.160,0.30,0.06,-0.13,48.160,0.28,-0.01,0.35,48.160,0.30,-0.07,-0.08,48.160,0.30,0.06,-0.07,48.160,0.29,0.06,0.18,48.160,0.28,0.02,0.31,48.160,0.31,-0.01,-0.31,48.160,0.29,-0.06,0.15,48.160,0.29,-0.03,0.16,48.160,0.31,-0.01,-0.27,48.160,0.28,0.02,0.28,48.160,0.28,0.02,0.29,48.160,0.31,0.04,-0.22,48.160,0.30,0.06,-0.01,48.160,0.28,-0.01,0.31,48.160,0.30,0.04,-0.13,48.160,0.28,-0.04,0.26,48.160,0.28,0.00,0.33
48.200,0.29,-0.04,0.23,48.200,0.30,-0.07,-0.05,48.200,0.31,0.06,-0.18,48.200,0.28,0.01,0.35,48.200,0.30,-0.08,-0.03,48.200,0.30,0.06,-0.12,48.200,0.29,0.07,0.12,48.200,0.28,0.03,0.28,48.200,0.31,-0.02,-0.30,48.200,0.29,-0.05,0.19,48.200,0.29,-0.03,0.18,48.200,0.31,-0.02,-0.25,48.200,0.28,0.04,0.25,48.200,0.28,0.03,0.28,48.200,0.31,0.03,-0.25,48.200,0.30,0.06,-0.06,48.200,0.28,-9.80E-4,0.32,48.200,0.30,0.04,-0.17,48.200,0.28,-0.03,0.29,48.200,0.28,0.02,0.32
48.240,0.28,-0.03,0.27,48.240,0.30,-0.07,0.01,48.240,0.31,0.05,-0.21,48.240,0.28,0.02,0.33,48.240,0.29,-0.08,0.04,48.240,0.31,0.06,-0.16,48.240,0.29,0.07,0.07,48.240,0.28,0.04,0.26,48.240,0.31,-0.04,-0.28,48.240,0.29,-0.04,0.22,48.240,0.29,-0.02,0.20,48.240,0.31,-0.03,-0.23,48.240,0.29,0.04,0.21,48.240,0.28,0.04,0.25,48.240,0.31,0.02,-0.27,48.240,0.30,0.05,-0.11,48.240,0.28,0.01,0.32,48.240,0.31,0.03,-0.19,48.240,0.28,-0.02,0.30,48.240,0.28,0.03,0.31
48.280,0.28,-0.02,0.29,48.280,0.29,-0.07,0.07,48.280,0.31,0.04,-0.25,48.280,0.28,0.03,0.30,48.280,0.29,-0.07,0.10,48.280,0.31,0.05,-0.21,48.280,0.30,0.08,0.01,48.280,0.29,0.05,0.23,48.280,0.31,-0.05,-0.24,48.280,0.28,-0.03,0.25,48.280,0.29,-0.01,0.21,48.280,0.31,-0.04,-0.20,48.280,0.29,0.05,0.17,48.280,0.29,0.05,0.22,48.280,0.31,0.01,-0.28,48.280,0.30,0.05,-0.15,48.280,0.28,0.02,0.30,48.280,0.31,0.02,-0.20,48.280,0.28,-0.01,0.31,48.280,0.28,0.04,0.28
48.320,0.28,-0.01,0.29,48.320,0.29,-0.07,0.12,48.320,0.31,0.03,-0.27,48.320,0.28,0.04,0.26,48.320,0.29,-0.07,0.16,48.320,0.31,0.04,-0.25,48.320,0.30,0.08,-0.05,48.320,0.29,0.06,0.18,48.320,0.31,-0.06,-0.20,48.320,0.28,-0.02,0.27,48.320,0.29,-1.79E-4,0.21,48.320,0.31,-0.05,-0.17,48.320,0.29,0.06,0.13,48.320,0.29,0.06,0.16,48.320,0.31,0.00,-0.29,48.320,0.31,0.04,-0.19,48.320,0.28,0.04,0.27,48.320,0.31,0.01,-0.21,48.320,0.28,0.00,0.32,48.320,0.28,0.05,0.24
48.360,0.28,0.01,0.29,48.360,0.29,-0.06,0.17,48.360,0.31,0.02,-0.29,48.360,0.28,0.05,0.22,48.360,0.29,-0.06,0.21,48.360,0.31,0.03,-0.28,48.360,0.30,0.07,-0.11,48.360,0.29,0.07,0.12,48.360,0.30,-0.06,-0.14,48.360,0.28,-0.01,0.29,48.360,0.29,0.01,0.20,48.360,0.30,-0.06,-0.12,48.360,0.29,0.06,0.08,48.360,0.29,0.06,0.10,48.360,0.31,-0.01,-0.28,48.360,0.31,0.03,-0.22,48.360,0.28,0.05,0.23,48.360,0.31,0.00,-0.22,48.360,0.28,0.02,0.31,48.360,0.29,0.06,0.18
